cpu_usage,memory_usage,error_rate,response_time_ms,failure
34.96714153011233,37.92603548243223,0.6583728467727247,144.40599409765397,0
73.60071173280988,93.58381642624195,13.940051438856512,1069.0344302577405,1
25.365823071875376,33.01405369644615,0.18137686473023856,69.37254936531994,0
39.50369682396903,52.24667621426991,0.07511726436366933,123.80620011920695,0
20.91975924478789,18.815444479970626,0.3044673439298875,168.52625195378747,0
35.97720466912608,78.39232046556688,0.023781924878204273,219.71165109398004,0
18.490064225776973,45.63547027518508,0.03363196543965212,169.98730749470442,0
81.91516290736197,84.26904822115813,5.6339306324448835,2032.2026161044412,1
38.225449121031886,21.687345250434667,0.18677329082881183,338.915652077622,0
83.70624728386156,77.19923198919085,6.726990578740082,1232.083548092327,1
15.214780096325725,29.20233687407937,0.882278932620467,132.6660951319327,0
21.194087339528934,23.041715429776495,0.8102417978873656,206.72144413140109,0
77.81092335776016,94.60055126633193,5.7432152275288715,1266.804732552061,1
85.09713103024683,53.8813670973227,12.328895816283032,1711.3185558220607,1
29.27989878419666,55.052993468380365,0.06368619680775095,248.64817668778937,0
37.95595463895942,62.43151379325211,0.34040736575513897,216.909062599666,0
3.8025489591025554,52.32853756562836,0.012873886995056864,129.06247707042985,0
40.42491617339421,53.552987359387636,0.14336941149164917,200.95001655310747,0
44.77894044741516,32.22594672589529,0.12990257845869702,189.39192891441868,0
81.80475359758506,81.2531261505928,14.951349850160184,1566.9226955200775,1
22.979469061226474,35.085067801033475,0.12934337306969068,263.6866810069778,0
27.0804732917438,0.17235928654795174,0.12558366913791225,217.2758971944383,0
26.572854834732304,27.965840961675717,1.4315605613455749,210.74694150473775,0
69.02579656688488,60.88979378949835,11.756384128069705,1221.5154016581191,1
30.602302099410263,76.94863168727929,0.02642554369019624,223.88770497167636,0
27.409713552611095,31.379361885799007,0.3361360547368181,178.92508898300582,0
94.0743447570218,93.94958970551951,10.493413426915486,795.3432629141278,1
84.65566002042206,74.41637163071493,11.878859671726604,771.0398738088818,1
14.493365689338674,41.02844462209041,0.518062170773846,226.81680161910327,0
20.853090687387226,49.30822323942603,0.07397220671963947,191.95313115684684,0
22.167467076637628,35.16907725691487,1.2930951985753618,182.1627487115903,0
35.56121798533965,55.65790916377987,0.40506618034325403,226.3224080667348,0
13.925167654387725,42.769507877984566,0.048863070237470364,127.9979276158101,0
41.9072725611364,59.49095221396731,1.1370486745536261,156.64269219752234,0
32.504928503458764,45.19672314245464,0.5136553467838525,211.31441347494373,0
38.47401432576639,42.62249517987207,0.5886576433274063,139.15725538203804,0
18.086965027973513,49.84830412950745,0.6227086444492694,162.44102876680358,0
18.6957194687947,51.549660398961905,0.9459780387317005,263.4194761201951,0
38.2206015999449,68.4518947398092,0.04917853072420524,131.50644716418518,0
22.282192505067414,53.18010322286344,0.49866719286824157,188.02027459030953,0
30.13001891877907,61.80301115735975,0.4300779513207925,129.67973664092256,0
82.56414935719528,59.09697919714908,14.416894084069487,2179.7518655445347,1
27.76537214674149,50.71000741138138,0.007788657685972191,193.79338055591703,0
37.40340817947739,33.21306651482996,0.2431459660493468,238.8524897451804,0
79.45544641282925,94.2472053166394,6.064624245855563,1658.0163020669524,1
30.92478871551097,55.86135263293564,0.675017124176835,202.56804297398176,0
97.03278032533638,100.0,14.355151696722189,1512.2696962892346,1
23.960956275154714,61.56034492500291,0.5248595374439001,200.3653186370316,0
39.54001763493203,49.77086876958697,1.1036617381733835,142.37173141699924,0
14.99231606792826,42.47534197164008,0.0183020521054285,157.2035541085316,0
53.146585666735085,11.99102211112378,0.16881533015726125,179.27340973050542,0
30.801987125408147,26.603195895561655,0.3693267941395078,183.25913763026333,0
22.846962907400318,50.19396623402014,0.48760980932824644,319.45179786962314,0
48.43413758320533,60.451532364275565,1.8617785043499964,241.43829888024374,0
9.74857413342393,42.796814721541416,0.7928269898663431,177.77506278904087,0
13.30867640909468,28.42271383364867,0.09515326807105437,283.0650865304077,0
70.84922482730929,79.29736712465821,12.777364491114342,1578.8001632714793,1
42.66406855372875,20.097523507961544,0.14233064613703175,292.1857898875923,0
84.62579470488626,69.21727551805495,9.74196674766606,947.9332068046893,1
48.72005680472304,10.075576426635262,0.47836121645656726,134.990357920328,0
25.59955513303016,41.96110865929137,0.23469200232753076,202.9254451153422,0
53.47996928450323,46.074632631557876,0.08892643438365366,245.48690874799084,0
31.990596955734702,30.99674684261808,0.013434536333697214,232.3581348393522,0
31.260948278240292,11.539345262670135,0.515413578922491,264.0270380838732,0
51.330333746562665,10.718683007162472,1.4190635731164996,221.96635700517172,0
28.91502111436487,32.70350850921459,0.19207859414743425,210.379913064286,0
24.106352430557884,52.744031455315366,0.06287505991455382,247.60055469233473,0
90.16619392604983,78.97899955473152,13.319645419405573,1939.3178156026822,1
